城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
城市,站点名称,lng,lat,id,name,正反线路
大连,玉谭街,121.53686555006985,38.97288895358714,BV11478438,35路(二十四城A区--五一广场),1
大连,星河广场,121.54017760401702,38.97318719552913,BV09071895,35路(二十四城A区--五一广场),1
大连,玉山路,121.54321321028725,38.9753323678235,BV11649384,35路(二十四城A区--五一广场),1
大连,泡崖市场,121.5464947122517,38.971881130011795,BV10102030,35路(二十四城A区--五一广场),1
大连,欣乐公园,121.55345723596193,38.97332403619611,BV10102031,35路(二十四城A区--五一广场),1
大连,金兴街,121.55596699269248,38.97367796722838,BV10103080,35路(二十四城A区--五一广场),1
大连,友谊桥,121.55857198115176,38.97091469324682,BV10102037,35路(二十四城A区--五一广场),1
大连,西北路钢材市场,121.56072327369675,38.963169542038095,BV10103237,35路(二十四城A区--五一广场),1
大连,周水子,121.55926411204685,38.955916856662526,BV10101908,35路(二十四城A区--五一广场),1
大连,迎客桥,121.55807602486064,38.95220033819077,BV10102038,35路(二十四城A区--五一广场),1
大连,周水前,121.56369797347084,38.945441289035045,BV09007984,35路(二十四城A区--五一广场),1
大连,刘家桥,121.56766018392477,38.94240984915188,BV10101910,35路(二十四城A区--五一广场),1
大连,春柳,121.57230253314272,38.93887864521444,BV10101911,35路(二十四城A区--五一广场),1
大连,车家村,121.58032439009088,38.932790107366166,BV10101913,35路(二十四城A区--五一广场),1
大连,香工街,121.58572297714795,38.92872382160259,BV10101914,35路(二十四城A区--五一广场),1
大连,沙河口火车站,121.58703734379192,38.923268430795474,BV10101763,35路(二十四城A区--五一广场),1
大连,兴工街,121.58600952384296,38.91641722209615,BV10482520,35路(二十四城A区--五一广场),1
大连,振工街,121.5914949320941,38.91665899357926,BV10101969,35路(二十四城A区--五一广场),1
大连,五一广场,121.59990960640177,38.915254662957885,BV10101844,35路(二十四城A区--五一广场),1
大连,五一广场,121.59978162884835,38.915238712800566,BV10101844,35路(五一广场--二十四城A区),2
大连,振工街,121.59096076614163,38.91668095019387,BV10101969,35路(五一广场--二十四城A区),2
大连,兴工街,121.58568029637641,38.91666597732842,BV10482520,35路(五一广场--二十四城A区),2
大连,沙河口火车站,121.58754456782381,38.92364932170376,BV10101763,35路(五一广场--二十四城A区),2
大连,香工街,121.5857619641001,38.929054635771976,BV09101743,35路(五一广场--二十四城A区),2
大连,车家村,121.58124524529974,38.93248677100846,BV09007986,35路(五一广场--二十四城A区),2
大连,春柳,121.5731837585489,38.93851564232296,BV09101742,35路(五一广场--二十四城A区),2
大连,刘家桥,121.56746481635129,38.942846368795124,BV10101910,35路(五一广场--二十四城A区),2
大连,周水前,121.56200961314838,38.947004123794585,BV09007984,35路(五一广场--二十四城A区),2
大连,迎客桥,121.55816221475212,38.952148500123144,BV10102038,35路(五一广场--二十四城A区),2
大连,周水子,121.55926915689867,38.95561005028607,BV10101908,35路(五一广场--二十四城A区),2
大连,西北路钢材市场,121.56077732023316,38.96371828359057,BV10103237,35路(五一广场--二十四城A区),2
大连,友谊桥,121.55911026061631,38.969579308588386,BV10102037,35路(五一广场--二十四城A区),2
大连,金兴街,121.55663747793938,38.973762980340844,BV10103080,35路(五一广场--二十四城A区),2
大连,欣乐公园,121.5539483865773,38.973399821278626,BV10102031,35路(五一广场--二十四城A区),2
大连,泡崖市场,121.54734999347643,38.972008721354605,BV10102030,35路(五一广场--二十四城A区),2
